Mã giao dịch,Đại lý,Điểm bán hàng,Thuê bao mua dịch vụ,Thuộc đối tác/chi nhánh,Dịch vụ,Tên gói,Tên kênh,Trạng thái cước,Cờ chốt cước,Trạng thái giao dịch,Thời gian thực hiện giao dịch,Thời gian chốt hoa hồng giao dịch,Loại giao dịch,Giá,Hoa hồng điểm bán,Hoa hồng đại lý
159324351,"IPacking","IPacking_db",84792746003,"TTCNTT",MOBILEINTERNET,D15,Bán hàng qua API,OK_D15_DK_SUCC_VAS_XH,Ðã chốt,Thành công,06/07/2023 14:32:21,06/07/2023 14:32:21,Cài đặt,15000,0,6818
159324065,"IPacking","IPacking_db",84937240822,"TTCNTT",COMBO_TT3,KC120,Bán hàng qua API,OK_KC120_DK_SUCC,Ðã chốt,Thành công,06/07/2023 14:18:57,06/07/2023 14:18:57,Cài đặt,120000,0,39273
159323845,"IPacking","IPacking_db",84909659484,"TTCNTT",COMBO_TT3,KC120,Bán hàng qua API,OK_KC120_DK_SUCC,Ðã chốt,Thành công,06/07/2023 14:09:31,06/07/2023 14:09:31,Cài đặt,120000,0,39273
159323729,"IPacking","IPacking_db",84793430251,"TTCNTT",COMBO_TT3,NA90,Bán hàng qua API,OK_NA90_DK_SUCC,Ðã chốt,Thành công,06/07/2023 14:04:11,06/07/2023 14:04:11,Cài đặt,90000,0,29455
159323575,"IPacking","IPacking_db",84707957643,"TTCNTT",COMBO_TT3,KC150,Bán hàng qua API,OK_KC150_DK_SUCC,Ðã chốt,Thành công,06/07/2023 13:57:25,06/07/2023 13:57:25,Cài đặt,150000,0,49091
159323375,"IPacking","IPacking_db",84932633103,"TTCNTT",COMBO_TT3,NA90,Bán hàng qua API,OK_NA90_DK_SUCC,Ðã chốt,Thành công,06/07/2023 13:48:00,06/07/2023 13:48:00,Cài đặt,90000,0,29455
159323321,"IPacking","IPacking_db",84767417500,"TTCNTT",COMBO_TT3,MBF30,Bán hàng qua API,OK_DK_MBF30_SUCC_VAS,Ðã chốt,Thành công,06/07/2023 13:45:41,06/07/2023 13:45:41,Cài đặt,30000,0,8182
159323143,"IPacking","IPacking_db",84783274640,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,06/07/2023 13:36:21,06/07/2023 13:36:21,Cài đặt,70000,0,22909
159323097,"IPacking","IPacking_db",84906665452,"TTCNTT",COMBO_TT3,KC150,Bán hàng qua API,OK_KC150_DK_SUCC,Ðã chốt,Thành công,06/07/2023 13:33:58,06/07/2023 13:33:58,Cài đặt,150000,0,49091
159322865,"IPacking","IPacking_db",84936641504,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,06/07/2023 13:22:23,06/07/2023 13:22:23,Cài đặt,90000,0,29455
159322719,"IPacking","IPacking_db",84766898658,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,06/07/2023 13:15:22,06/07/2023 13:15:22,Cài đặt,90000,0,29455
159322617,"IPacking","IPacking_db",84934978046,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,06/07/2023 13:09:47,06/07/2023 13:09:47,Cài đặt,90000,0,29455
159322517,"IPacking","IPacking_db",84933494159,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,06/07/2023 13:06:12,06/07/2023 13:06:12,Cài đặt,90000,0,29455
159322497,"IPacking","IPacking_db",84769257421,"TTCNTT",MOBILEINTERNET,D15,Bán hàng qua API,OK_D15_DK_SUCC_VAS_XH,Ðã chốt,Thành công,06/07/2023 13:05:30,06/07/2023 13:05:30,Cài đặt,15000,0,6818
159322257,"IPacking","IPacking_db",84904693792,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,06/07/2023 12:53:48,06/07/2023 12:53:48,Cài đặt,90000,0,29455
159322207,"IPacking","IPacking_db",84766113040,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,06/07/2023 12:51:30,06/07/2023 12:51:30,Cài đặt,90000,0,29455
159322199,"IPacking","IPacking_db",84939593421,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,06/07/2023 12:50:56,06/07/2023 12:50:56,Cài đặt,90000,0,29455
159322093,"IPacking","IPacking_db",84774575726,"TTCNTT",COMBO_TT3,KC120,Bán hàng qua API,OK_KC120_DK_SUCC,Ðã chốt,Thành công,06/07/2023 12:44:52,06/07/2023 12:44:52,Cài đặt,120000,0,39273
159321793,"IPacking","IPacking_db",84765355618,"TTCNTT",COMBO_TT3,KC150,Bán hàng qua API,OK_KC150_DK_SUCC,Ðã chốt,Thành công,06/07/2023 12:31:07,06/07/2023 12:31:07,Cài đặt,150000,0,49091
159321299,"IPacking","IPacking_db",84931421453,"TTCNTT",COMBO_TT3,KC120,Bán hàng qua API,OK_KC120_DK_SUCC,Ðã chốt,Thành công,06/07/2023 12:08:40,06/07/2023 12:08:40,Cài đặt,120000,0,39273
159320727,"IPacking","IPacking_db",84933912853,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,06/07/2023 11:47:59,06/07/2023 11:47:59,Cài đặt,70000,0,22909
159320479,"IPacking","IPacking_db",84937536048,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,06/07/2023 11:39:34,06/07/2023 11:39:34,Cài đặt,90000,0,29455
159320235,"IPacking","IPacking_db",84788659103,"TTCNTT",MOBILEINTERNET,D15,Bán hàng qua API,OK_D15_DK_SUCC_VAS_XH,Ðã chốt,Thành công,06/07/2023 11:30:53,06/07/2023 11:30:53,Cài đặt,15000,0,6818
159319801,"IPacking","IPacking_db",84939915583,"TTCNTT",COMBO_TT3,NA90,Bán hàng qua API,OK_NA90_DK_SUCC,Ðã chốt,Thành công,06/07/2023 11:16:12,06/07/2023 11:16:12,Cài đặt,90000,0,29455
159319739,"IPacking","IPacking_db",84932385056,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,06/07/2023 11:13:52,06/07/2023 11:13:52,Cài đặt,90000,0,29455
159319585,"IPacking","IPacking_db",84901030437,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,06/07/2023 11:08:09,06/07/2023 11:08:09,Cài đặt,90000,0,29455
159319555,"IPacking","IPacking_db",84902593149,"TTCNTT",COMBO_TT3,KC150,Bán hàng qua API,OK_KC150_DK_SUCC,Ðã chốt,Thành công,06/07/2023 11:07:02,06/07/2023 11:07:02,Cài đặt,150000,0,49091
159319417,"IPacking","IPacking_db",84937899914,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,06/07/2023 11:02:14,06/07/2023 11:02:14,Cài đặt,90000,0,29455
159319335,"IPacking","IPacking_db",84786878515,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,06/07/2023 10:58:24,06/07/2023 10:58:24,Cài đặt,90000,0,29455
159319167,"IPacking","IPacking_db",84765659567,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,06/07/2023 10:52:35,06/07/2023 10:52:35,Cài đặt,70000,0,22909
159318779,"IPacking","IPacking_db",84938942457,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,06/07/2023 10:38:44,06/07/2023 10:38:44,Cài đặt,70000,0,22909
159317917,"IPacking","IPacking_db",84936702247,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,06/07/2023 10:08:36,06/07/2023 10:08:36,Cài đặt,70000,0,22909
159317619,"IPacking","IPacking_db",84775806412,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,06/07/2023 09:57:56,06/07/2023 09:57:56,Cài đặt,90000,0,29455
159317515,"IPacking","IPacking_db",84909350706,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,06/07/2023 09:54:21,06/07/2023 09:54:21,Cài đặt,70000,0,22909
159317081,"IPacking","IPacking_db",84906537822,"TTCNTT",COMBO_TT3,KC120,Bán hàng qua API,OK_KC120_DK_SUCC,Ðã chốt,Thành công,06/07/2023 09:40:13,06/07/2023 09:40:13,Cài đặt,120000,0,39273
159316907,"IPacking","IPacking_db",84908794151,"TTCNTT",COMBO_TT3,NA90,Bán hàng qua API,OK_NA90_DK_SUCC,Ðã chốt,Thành công,06/07/2023 09:35:16,06/07/2023 09:35:16,Cài đặt,90000,0,29455
159315877,"IPacking","IPacking_db",84939601175,"TTCNTT",MOBILEINTERNET,D15,Bán hàng qua API,OK_D15_DK_SUCC_VAS_XH,Ðã chốt,Thành công,06/07/2023 09:05:17,06/07/2023 09:05:17,Cài đặt,15000,0,6818
159315705,"IPacking","IPacking_db",84706375153,"TTCNTT",COMBO_TT3,NA90,Bán hàng qua API,OK_NA90_DK_SUCC,Ðã chốt,Thành công,06/07/2023 08:58:52,06/07/2023 08:58:52,Cài đặt,90000,0,29455
159314859,"IPacking","IPacking_db",84932571760,"TTCNTT",COMBO_TT3,MBF30,Bán hàng qua API,OK_DK_MBF30_SUCC_VAS,Ðã chốt,Thành công,06/07/2023 08:32:20,06/07/2023 08:32:20,Cài đặt,30000,0,8182
159314723,"IPacking","IPacking_db",84399244957,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,06/07/2023 08:28:24,06/07/2023 08:28:24,Cài đặt,90000,0,29455
159314719,"IPacking","IPacking_db",84796110683,"TTCNTT",COMBO_TT3,NA90,Bán hàng qua API,OK_NA90_DK_SUCC,Ðã chốt,Thành công,06/07/2023 08:27:54,06/07/2023 08:27:54,Cài đặt,90000,0,29455
159314637,"IPacking","IPacking_db",84795939755,"TTCNTT",COMBO_TT3,NA90,Bán hàng qua API,OK_NA90_DK_SUCC,Ðã chốt,Thành công,06/07/2023 08:25:32,06/07/2023 08:25:32,Cài đặt,90000,0,29455
159314631,"IPacking","IPacking_db",84787525551,"TTCNTT",COMBO_TT3,NA90,Bán hàng qua API,OK_NA90_DK_SUCC,Ðã chốt,Thành công,06/07/2023 08:25:14,06/07/2023 08:25:14,Cài đặt,90000,0,29455
159314261,"IPacking","IPacking_db",84777518059,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,06/07/2023 08:11:38,06/07/2023 08:11:38,Cài đặt,90000,0,29455
159314195,"IPacking","IPacking_db",84707841008,"TTCNTT",MOBILEINTERNET,D15,Bán hàng qua API,OK_D15_DK_SUCC_VAS_XH,Ðã chốt,Thành công,06/07/2023 08:09:11,06/07/2023 08:09:11,Cài đặt,15000,0,6818
159314153,"IPacking","IPacking_db",84785917073,"TTCNTT",MOBILEINTERNET,D15,Bán hàng qua API,OK_D15_DK_SUCC_VAS_XH,Ðã chốt,Thành công,06/07/2023 08:07:32,06/07/2023 08:07:32,Cài đặt,15000,0,6818
159313987,"IPacking","IPacking_db",84789150631,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,06/07/2023 08:01:26,06/07/2023 08:01:26,Cài đặt,90000,0,29455
159313921,"IPacking","IPacking_db",84898920515,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,06/07/2023 07:58:03,06/07/2023 07:58:03,Cài đặt,70000,0,22909
159313597,"IPacking","IPacking_db",84762591378,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,06/07/2023 07:42:40,06/07/2023 07:42:40,Cài đặt,90000,0,29455
159313591,"IPacking","IPacking_db",84936677927,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,06/07/2023 07:42:31,06/07/2023 07:42:31,Cài đặt,90000,0,29455
159313549,"IPacking","IPacking_db",84931237319,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,06/07/2023 07:40:31,06/07/2023 07:40:31,Cài đặt,70000,0,22909
159313529,"IPacking","IPacking_db",841210482469,"TTCNTT",COMBO_TT3,NA90,Bán hàng qua API,OK_NA90_DK_SUCC,Ðã chốt,Thành công,06/07/2023 07:39:45,06/07/2023 07:39:45,Cài đặt,90000,0,29455
159313479,"IPacking","IPacking_db",84778863815,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,06/07/2023 07:37:45,06/07/2023 07:37:45,Cài đặt,90000,0,29455
159313229,"IPacking","IPacking_db",84795823368,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,06/07/2023 07:25:03,06/07/2023 07:25:03,Cài đặt,90000,0,29455
159313193,"IPacking","IPacking_db",84933986026,"TTCNTT",COMBO_TT3,KC150,Bán hàng qua API,OK_KC150_DK_SUCC,Ðã chốt,Thành công,06/07/2023 07:23:43,06/07/2023 07:23:43,Cài đặt,150000,0,49091
159313129,"IPacking","IPacking_db",84904778822,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,06/07/2023 07:20:44,06/07/2023 07:20:44,Cài đặt,90000,0,29455
159312973,"IPacking","IPacking_db",84901558492,"TTCNTT",COMBO_TT3,NA90,Bán hàng qua API,OK_NA90_DK_SUCC,Ðã chốt,Thành công,06/07/2023 07:13:13,06/07/2023 07:13:13,Cài đặt,90000,0,29455
159312945,"IPacking","IPacking_db",84774416515,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,06/07/2023 07:11:22,06/07/2023 07:11:22,Cài đặt,70000,0,22909
159312883,"IPacking","IPacking_db",84707187026,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,06/07/2023 07:07:23,06/07/2023 07:07:23,Cài đặt,90000,0,29455
159312839,"IPacking","IPacking_db",84792824540,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,06/07/2023 07:04:34,06/07/2023 07:04:34,Cài đặt,90000,0,29455
159312701,"IPacking","IPacking_db",84785842131,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,06/07/2023 06:55:22,06/07/2023 06:55:22,Cài đặt,90000,0,29455
159312655,"IPacking","IPacking_db",84905056015,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,06/07/2023 06:51:26,06/07/2023 06:51:26,Cài đặt,90000,0,29455
159312575,"IPacking","IPacking_db",84937561821,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,06/07/2023 06:43:44,06/07/2023 06:43:44,Cài đặt,70000,0,22909
159312479,"IPacking","IPacking_db",84939443084,"TTCNTT",MOBILEINTERNET,D15,Bán hàng qua API,OK_D15_DK_SUCC_VAS_XH,Ðã chốt,Thành công,06/07/2023 06:31:37,06/07/2023 06:31:37,Cài đặt,15000,0,6818
159312403,"IPacking","IPacking_db",84936859680,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,06/07/2023 06:22:17,06/07/2023 06:22:17,Cài đặt,90000,0,29455
159312325,"IPacking","IPacking_db",84768613276,"TTCNTT",COMBO_TT3,KC150,Bán hàng qua API,OK_KC150_DK_SUCC,Ðã chốt,Thành công,06/07/2023 06:12:47,06/07/2023 06:12:47,Cài đặt,150000,0,49091
159312287,"IPacking","IPacking_db",84766596566,"TTCNTT",COMBO_TT3,KC150,Bán hàng qua API,OK_KC150_DK_SUCC,Ðã chốt,Thành công,06/07/2023 06:08:18,06/07/2023 06:08:18,Cài đặt,150000,0,49091
159311949,"IPacking","IPacking_db",84764498240,"TTCNTT",COMBO_TT3,MBF30,Bán hàng qua API,OK_DK_MBF30_SUCC_VAS,Ðã chốt,Thành công,06/07/2023 03:01:42,06/07/2023 03:01:42,Cài đặt,30000,0,8182
159311065,"IPacking","IPacking_db",84905346734,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 22:30:15,05/07/2023 22:30:15,Cài đặt,90000,0,29455
159310997,"IPacking","IPacking_db",84704516556,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 22:22:17,05/07/2023 22:22:17,Cài đặt,90000,0,29455
159310879,"IPacking","IPacking_db",84932372562,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 22:11:15,05/07/2023 22:11:15,Cài đặt,90000,0,29455
159310797,"IPacking","IPacking_db",84904615799,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 22:04:14,05/07/2023 22:04:14,Cài đặt,90000,0,29455
159310137,"IPacking","IPacking_db",84912212945,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 21:24:57,05/07/2023 21:24:57,Cài đặt,90000,0,29455
159309943,"IPacking","IPacking_db",84931344794,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 21:16:10,05/07/2023 21:16:10,Cài đặt,90000,0,29455
159309933,"IPacking","IPacking_db",84766413802,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 21:15:06,05/07/2023 21:15:06,Cài đặt,90000,0,29455
159309827,"IPacking","IPacking_db",84786983802,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,05/07/2023 21:09:15,05/07/2023 21:09:15,Cài đặt,70000,0,22909
159309781,"IPacking","IPacking_db",84789117912,"TTCNTT",COMBO_TT3,MBF30,Bán hàng qua API,OK_DK_MBF30_SUCC_VAS,Ðã chốt,Thành công,05/07/2023 21:07:06,05/07/2023 21:07:06,Cài đặt,30000,0,8182
159309581,"IPacking","IPacking_db",84777541237,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,05/07/2023 20:58:26,05/07/2023 20:58:26,Cài đặt,70000,0,22909
159309571,"IPacking","IPacking_db",84936629579,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 20:58:09,05/07/2023 20:58:09,Cài đặt,90000,0,29455
159309449,"IPacking","IPacking_db",84898265830,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 20:54:07,05/07/2023 20:54:07,Cài đặt,90000,0,29455
159309381,"IPacking","IPacking_db",84705743760,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,05/07/2023 20:51:24,05/07/2023 20:51:24,Cài đặt,70000,0,22909
159309159,"IPacking","IPacking_db",84799116380,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 20:42:25,05/07/2023 20:42:25,Cài đặt,90000,0,29455
159309141,"IPacking","IPacking_db",84769760971,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 20:41:51,05/07/2023 20:41:51,Cài đặt,90000,0,29455
159309067,"IPacking","IPacking_db",84908903441,"TTCNTT",COMBO_TT3,KC120,Bán hàng qua API,OK_KC120_DK_SUCC,Ðã chốt,Thành công,05/07/2023 20:38:43,05/07/2023 20:38:43,Cài đặt,120000,0,39273
159308695,"IPacking","IPacking_db",84794964787,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 20:23:20,05/07/2023 20:23:20,Cài đặt,90000,0,29455
159308359,"IPacking","IPacking_db",84899963791,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,05/07/2023 20:12:06,05/07/2023 20:12:06,Cài đặt,70000,0,22909
159308295,"IPacking","IPacking_db",84909769016,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 20:10:03,05/07/2023 20:10:03,Cài đặt,90000,0,29455
159308191,"IPacking","IPacking_db",84937441980,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 20:07:00,05/07/2023 20:07:00,Cài đặt,90000,0,29455
159307819,"IPacking","IPacking_db",84765912493,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,05/07/2023 19:53:24,05/07/2023 19:53:24,Cài đặt,70000,0,22909
159307745,"IPacking","IPacking_db",84904133053,"TTCNTT",COMBO_TT3,NA90,Bán hàng qua API,OK_NA90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 19:51:05,05/07/2023 19:51:05,Cài đặt,90000,0,29455
159307677,"IPacking","IPacking_db",84795117921,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,05/07/2023 19:48:12,05/07/2023 19:48:12,Cài đặt,70000,0,22909
159307653,"IPacking","IPacking_db",84784490260,"TTCNTT",COMBO_TT3,MBF30,Bán hàng qua API,OK_DK_MBF30_SUCC_VAS,Ðã chốt,Thành công,05/07/2023 19:47:11,05/07/2023 19:47:11,Cài đặt,30000,0,8182
159307643,"IPacking","IPacking_db",84931035761,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 19:46:58,05/07/2023 19:46:58,Cài đặt,90000,0,29455
159307579,"IPacking","IPacking_db",84799780284,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,05/07/2023 19:44:32,05/07/2023 19:44:32,Cài đặt,70000,0,22909
159307501,"IPacking","IPacking_db",84705210201,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,05/07/2023 19:42:09,05/07/2023 19:42:09,Cài đặt,70000,0,22909
159307229,"IPacking","IPacking_db",84797367439,"TTCNTT",MOBILEINTERNET,D15,Bán hàng qua API,OK_D15_DK_SUCC_VAS_XH,Ðã chốt,Thành công,05/07/2023 19:33:15,05/07/2023 19:33:15,Cài đặt,15000,0,6818
159306923,"IPacking","IPacking_db",84936009829,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 19:23:44,05/07/2023 19:23:44,Cài đặt,90000,0,29455
159306863,"IPacking","IPacking_db",84767676492,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 19:21:42,05/07/2023 19:21:42,Cài đặt,90000,0,29455
159306803,"IPacking","IPacking_db",84768772953,"TTCNTT",COMBO_TT3,MBF30,Bán hàng qua API,OK_DK_MBF30_SUCC_VAS,Ðã chốt,Thành công,05/07/2023 19:20:04,05/07/2023 19:20:04,Cài đặt,30000,0,8182
159306763,"IPacking","IPacking_db",84939720390,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 19:19:07,05/07/2023 19:19:07,Cài đặt,90000,0,29455
159306629,"IPacking","IPacking_db",84774899151,"TTCNTT",COMBO_TT3,NA90,Bán hàng qua API,OK_NA90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 19:15:04,05/07/2023 19:15:04,Cài đặt,90000,0,29455
159306451,"IPacking","IPacking_db",84904234477,"TTCNTT",COMBO_TT3,KC120,Bán hàng qua API,OK_KC120_DK_SUCC,Ðã chốt,Thành công,05/07/2023 19:08:41,05/07/2023 19:08:41,Cài đặt,120000,0,39273
159306447,"IPacking","IPacking_db",84779221134,"TTCNTT",MOBILEINTERNET,D15,Bán hàng qua API,OK_D15_DK_SUCC_VAS_XH,Ðã chốt,Thành công,05/07/2023 19:08:33,05/07/2023 19:08:33,Cài đặt,15000,0,6818
159306251,"IPacking","IPacking_db",841210513812,"TTCNTT",COMBO_TT3,NA90,Bán hàng qua API,OK_NA90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 19:01:52,05/07/2023 19:01:52,Cài đặt,90000,0,29455
159305871,"IPacking","IPacking_db",84908166944,"TTCNTT",COMBO_TT3,NA70,Bán hàng qua API,OK_NA70_DK_SUCC,Ðã chốt,Thành công,05/07/2023 18:51:17,05/07/2023 18:51:17,Cài đặt,70000,0,22909
159305821,"IPacking","IPacking_db",84798031752,"TTCNTT",MOBILEINTERNET,D15,Bán hàng qua API,OK_D15_DK_SUCC_VAS_XH,Ðã chốt,Thành công,05/07/2023 18:49:30,05/07/2023 18:49:30,Cài đặt,15000,0,6818
159305765,"IPacking","IPacking_db",84773784483,"TTCNTT",COMBO_TT3,KC120,Bán hàng qua API,OK_KC120_DK_SUCC,Ðã chốt,Thành công,05/07/2023 18:48:13,05/07/2023 18:48:13,Cài đặt,120000,0,39273
159305485,"IPacking","IPacking_db",84762847834,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 18:37:07,05/07/2023 18:37:07,Cài đặt,90000,0,29455
159305443,"IPacking","IPacking_db",84766705398,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 18:35:59,05/07/2023 18:35:59,Cài đặt,90000,0,29455
159305313,"IPacking","IPacking_db",84898793745,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 18:31:30,05/07/2023 18:31:30,Cài đặt,90000,0,29455
159305303,"IPacking","IPacking_db",84768925435,"TTCNTT",COMBO_TT3,KC90,Bán hàng qua API,OK_KC90_DK_SUCC,Ðã chốt,Thành công,05/07/2023 18:31:14,05/07/2023 18:31:14,Cài đặt,90000,0,29455
159305059,"IPacking","IPacking_db",84707184205,"TTCNTT",COMBO_TT3,MBF30,Bán hàng qua API,OK_DK_MBF30_SUCC_VAS,Ðã chốt,Thành công,05/07/2023 18:24:53,05/07/2023 18:24:53,Cài đặt,30000,0,8182
